hospcode|hospname
8899210200898|โรงพยาบาลควนโดน จังหวัดสตูล
8899210202098|โรงพยาบาลส่งเสริมสุขภาพตำบลโนนกอก จังหวัดชัยภูมิ
8899210203317|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกุตาไก้ ตำบลกุตาไก้ จังหวัดนครพนม
8899210204528|โรงพยาบาลส่งเสริมสุขภาพตำบลท่าเยี่ยม จังหวัดพิจิตร
8899210206698|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำไผ่ ตำบลคำไผ่ จังหวัดยโสธร
8899210207915|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแข้ ตำบลแข้ จังหวัดศรีสะเกษ
8899210209122|โรงพยาบาลส่งเสริมสุขภาพตำบลทับตีเหล็ก จังหวัดสุพรรณบุรี
8899210210342|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปลิง ต.หนองปลิง จังหวัดกำแพงเพชร
8899210200946|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในสระ จังหวัดกระบี่
8899210202145|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเพชร จังหวัดชัยภูมิ
8899210203364|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาเข ตำบลนาเข จังหวัดนครพนม
8899210204575|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนเค็ง ตำบลคำแก้ว จังหวัดบึงกาฬ
8899210205745|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านฮวก จังหวัดพะเยา
8899210206955|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาใหญ่   ตำบลนาใหญ่ จังหวัดร้อยเอ็ด
8899210208172|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดงอีบ่าง ตำบลนาแต้ จังหวัดสกลนคร
8899210209382|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวังไทร ต.ป่าร่อน จังหวัดสุราษฎร์ธานี
